FID,Flood_Binary,DEM_cut_rs,Soil_types,River_dens,Distance_t,Land_use_2,Curve_Stud,Aspect_Stu,Slope_Stud,POINT_X,POINT_Y
316,1,235,1,0,7016.709961,11,-0.000986948,315.8320007,2.737210035,-97.1796175,49.38836841
317,1,238,2,0,4505.669922,15,-0.111631997,246.0359955,2.265810013,-97.39742339,49.39024414
318,1,241,2,0,3786.040039,15,-0.119213998,276.0840149,1.768599987,-97.38502638,49.3900716
319,1,241,2,0,3743.719971,15,0.067263998,247.4389954,0.882387996,-97.384622,49.38979608
320,1,236,1,0,6976.970215,10,-0.0782355,110.3860016,1.496279955,-97.18132995,49.38677614
321,0,236,2,0,7112.899902,15,0,-1,0,-97.44000443,49.39028692
322,1,235,2,0,1375.670044,15,0,-0.886252999,0.00130194,-97.3395899,49.38888811
323,1,238,2,0.0265033,880.1560059,15,0,-1,0,-97.3321521,49.38878102
324,0,237,2,0,12208.2002,15,0,-1,0,-97.51605979,49.39074858
325,0,237,2,0,11805.7998,15,0,-1,0,-97.51027412,49.39067416
326,1,233,1,0,4671.990234,10,0.00983047,63.40679932,4.329199791,-97.40117754,49.38921667
327,1,238,2,0,4147.899902,15,-0.125027999,100.0339966,1.908869982,-97.39292181,49.38883231
328,1,242,2,0,3689.72998,15,-0.049430601,268.6180115,0.993399978,-97.38507061,49.38872289
329,1,238,2,0.033771802,679.3200073,15,-0.138416007,45.61059952,0.762620986,-97.32970029,49.38793602
330,1,233,1,0.675166011,297.3649902,15,-0.031907301,135.8179932,1.61500001,-97.31524752,49.38745639
331,1,234,1,0,7093.640137,10,-0.062731802,128.0390015,0.963006973,-97.18055345,49.38541457
332,0,236,2,0,8731.120117,15,0,-1,0,-97.15617796,49.38502827
333,0,237,2,0,8583.599609,15,0,-1,0,-97.46360164,49.38925365
334,1,234,2,0,4089.560059,15,-0.054599602,112.3440018,4.839280128,-97.3925262,49.38828708
335,1,236,2,0,1423.890015,15,0.050005101,36.87519836,0.821731985,-97.34087497,49.38755722
336,0,236,2,0,10939.40039,15,0.033400498,150.723999,0.73575002,-97.4983225,49.38944006
337,0,238,2,0,2445.090088,15,0,-1,0,-97.25989968,49.38609665
338,0,236,2,0,11532.7998,15,0.00249574,56.25329971,0.141159996,-97.50700892,49.38928272
339,1,238,2,0,1887.449951,15,0.00911347,173.8760071,1.107550025,-97.34750431,49.38711246
340,1,239,2,0,1858.72998,15,-0.0284489,87.04969788,0.467597991,-97.34709111,49.38710655
341,0,236,2,0,7159.060059,15,-0.131696999,57.00719833,3.020390034,-97.18017019,49.38459892
342,1,241,2,0,3791.030029,15,0.038231101,252.4940033,0.910911977,-97.3884205,49.38742031
343,1,237,2,0,2047.869995,15,0.031979602,196.503006,0.964511991,-97.35329813,49.38692528
344,1,230,2,0,1942.079956,15,0.204209998,155.7220001,2.725029945,-97.34999254,49.38687814
345,1,235,2,0,7064.009766,17,-0.0531261,299.9989929,2.343359947,-97.18183271,49.38435522
346,0,238,2,0,1659.719971,15,0.102178998,167.6029968,0.799920976,-97.27356279,49.38549193
347,0,239,2,0,1748.449951,15,-0.041577499,61.86600113,0.276026011,-97.27232328,49.38547341
348,1,235,2,0,4423.419922,11,-0.092348598,56.13470078,3.837630033,-97.39918154,49.38703011
349,0,236,2,0,7010.169922,15,0,-1,0,-97.44092485,49.38733082
350,0,236,2,0,6246.25,15,0,-1,0,-97.42894153,49.38716857
351,0,236,2,0,7890.779785,15,0,-1,0,-97.16988179,49.38335698
352,1,236,2,0,1187.469971,15,-0.101061001,44.36830139,2.400520086,-97.33804627,49.38562751
353,0,236,2,0,7332.330078,15,-0.043317899,59.74729919,0.364219993,-97.17856749,49.38322432
354,0,238,2,0,13341.40039,15,-0.048217598,19.62220001,0.335047007,-97.53350529,49.38800272
355,0,237,2,0,10161,15,0,-1,0,-97.48804928,49.38741709
356,0,238,2,0,2958.120117,16,-0.00978352,8.811200142,0.053903699,-97.2533559,49.38410886
357,0,236,2,0,5587.310059,15,0,-1,0,-97.41905035,49.38622411
358,1,235,2,0.434837013,375.6000061,15,0.0418972,108.0559998,0.93699801,-97.32690866,49.3849271
359,0,236,2,0,6722.330078,16,0,-1,0,-97.18850248,49.38284072
360,0,236,2,0,8076.669922,15,0,-1,0,-97.16785627,49.3822454
361,0,236,2,0,7974.740234,15,0,-1,0,-97.456678,49.38592303
362,0,236,2,0,5116.100098,15,0,-1,0,-97.41205195,49.38531858
363,0,239,2,0.742964983,363.42099,15,0,-1,0,-97.30255937,49.38376247
364,0,238,2,0,14244.90039,15,0,-1,0,-97.54676892,49.38682091
365,0,237,2,0,4476.009766,15,0,-1,0,-97.40173081,49.38490646
366,1,230,2,0.023040701,865.7219849,15,0.0107904,326.8859863,1.577049971,-97.33356512,49.38367392
367,1,230,2,0.337954998,629.8209839,15,0.0235279,218.5410004,1.727169991,-97.33025979,49.38362622
368,0,236,2,0,8372.139648,15,0,-1,0,-97.16417841,49.38110756
369,0,236,2,0,9297.230469,15,0,-1,0,-97.4765373,49.38537689
370,1,230,2,0.347685009,636.9260254,15,0.030890699,235.2369995,1.407649994,-97.33026893,49.38335648
371,0,237,2,0,11769.09961,15,0,-1,0,-97.512082,49.38557003
372,0,236,2,0,7181.27002,15,0,-1,0,-97.44555539,49.38469453
373,0,238,2,0,2415.469971,17,0.078951299,159.1390076,0.550908983,-97.36828952,49.38362961
374,0,239,2,0,2320.830078,15,-0.040147901,106.0709991,0.497705013,-97.2654134,49.38213149
375,1,237,2,0,1432.719971,17,-0.110684998,96.2322998,0.725431025,-97.34557421,49.38303683
376,1,236,2,0,4623.189941,15,0,-1,0,-97.4054932,49.38360909
377,1,231,1,0,3763.629883,10,0.026989499,280.2869873,3.554160118,-97.39185828,49.38342019
378,1,236,2,0,1423.890015,17,0.066270098,216.7460022,1.348209977,-97.34640959,49.38277892
379,1,229,1,0.761640012,15,18,-0.0473013,195.4100037,1.078549981,-97.31873722,49.38210984
380,0,236,2,0,8191.200195,15,0,-1,0,-97.16794654,49.37981799
381,1,237,2,0,4350.080078,15,-0.043305598,81.93219757,0.422639012,-97.40137889,49.38301253
382,1,237,2,0,4033.27002,15,-0.00725955,173.7619934,0.863551974,-97.3964208,49.38294385
383,1,238,2,0,4006.629883,15,-0.0462237,198.9900055,1.006340027,-97.39600762,49.38293811
384,1,237,2,0,4331.52002,15,-0.040185101,163.6390076,0.846476018,-97.40138765,49.38274278
385,1,237,2,0,1176.810059,15,0.070497498,66.1128006,1.039720058,-97.33734736,49.38183931
386,0,236,2,0,5565.529785,15,0,-1,0,-97.42205512,49.38275691
387,1,241,1,0,3575.51001,15,-0.208292007,248.0679932,3.465169907,-97.38982766,49.38231245
388,1,241,2,0,3257.830078,15,0.126245007,41.38270187,0.776326001,-97.38486966,49.38224328
389,0,238,2,0,2356.23999,14,0,-1,0,-97.36958261,49.38202865
390,0,239,2,0,1866.939941,15,0.0728494,30.18589973,0.547096014,-97.3604931,49.38190008
391,0,236,2,0,1290.609985,17,-0.0186403,217.798996,0.993656993,-97.3456195,49.38168814
392,1,235,1,0,6988.049805,15,-0.063907303,298.1319885,2.124200106,-97.18781513,49.37905175
393,0,236,2,0,7871.47998,15,0,-1,0,-97.17376993,49.37883067
394,0,237,2,0,8958.240234,15,0,-1,0,-97.47289367,49.38290002
395,0,229,1,0.752340972,77.98760223,6,-0.054513901,109.262001,0.948924005,-97.32126208,49.3807972
396,1,239,2,0,2700.129883,15,0,-1,0,-97.37663303,49.38131829
397,1,237,2,0,1268.810059,17,0.064130202,25.79000092,0.508727014,-97.34938307,49.38039262
398,0,237,2,0,6532.069824,15,-0.031725399,31.45739937,0.224520996,-97.19652968,49.37810858
399,0,236,2,0,7073.430176,15,0.042262401,268.6740112,1.081590056,-97.4460707,49.38146307
400,1,236,2,0,4622.600098,15,0,-1,0,-97.40847261,49.38095149
401,1,236,2,0,4041.52002,15,0.0109701,229.2169952,1.550040007,-97.39897874,49.38055051
402,1,239,1,0,3442.129883,15,-0.550661027,272.9549866,7.271240234,-97.38948503,49.38014875
403,0,239,2,0,2533.310059,15,0,-1,0,-97.26389391,49.3783305
404,0,238,2,0.776569009,389.7120056,15,0.072190702,242.6029968,1.393079996,-97.31141146,49.37876463
405,1,229,1,0,3495.060059,10,0.269800007,200.0370026,2.68482995,-97.3907421,49.37962652
406,1,240,2,0,2958.419922,15,0,-1,0,-97.38247923,49.37951118
407,1,239,2,0,2718.72998,15,0.0291203,103.7399979,0.990226984,-97.37876095,49.37945909
408,0,239,2,0,1339.209961,15,0,-1,0,-97.35438584,49.37911461
409,1,229,1,0.795807004,73.71320343,18,-0.0298273,198.4640045,1.035300016,-97.32009624,49.37862132
410,1,236,2,0,3921.030029,15,-0.0437418,232.8029938,2.340600014,-97.39818751,49.37946008
411,1,239,2,0,2651.689941,15,0,-1,0,-97.37794355,49.37917775
412,1,238,2,0,2201.02002,15,0,-1,0,-97.37092912,49.37880923
413,1,234,1,0,3624.26001,15,0.00487344,149.3240051,4.859779835,-97.3936605,49.37885752
414,0,237,2,0,6287.180176,15,-0.028497601,22.09420013,0.168868005,-97.43580996,49.37916574
415,1,238,1,0,3416.280029,15,-0.337662011,284.993988,6.687069893,-97.39036421,49.37854179
416,0,238,2,0,4929.02002,15,0,-1,0,-97.22883846,49.37617939
417,1,239,2,0,2436.23999,15,-0.0306,12.63389969,0.200388998,-97.37550029,49.37806397
418,0,240,2,0,1419.069946,15,0,-1,0,-97.35815798,49.37754905
419,0,238,2,0,6247.120117,15,0,-1,0,-97.20531268,49.37527672
420,0,238,2,0,13802.7002,15,0,-1,0,-97.54285201,49.37948528
421,0,236,2,0,7613.430176,15,0.087350599,28.41480064,0.481270999,-97.45567514,49.37835341
422,1,236,2,0,4100.77002,15,0,-1,0,-97.40320645,49.37764046
423,1,236,1,0,3252.300049,14,-0.237102002,229.8710022,9.214730263,-97.38874695,49.37743979
424,1,229,1,0.816466987,7.5,18,0,-1,0,-97.32140912,49.37648145
425,0,237,2,0,7295.779785,15,-0.0554672,37.47040176,0.307267994,-97.1875707,49.37446011
426,1,234,1,0,7047.049805,10,0.00236705,113.072998,0.261207998,-97.19212424,49.37426156
427,0,236,2,0,7584.290039,15,0,-1,0,-97.18303701,49.37411905
428,0,236,2,0,5523.649902,15,0,-1,0,-97.42553296,49.37740701
429,1,235,1,0,7113.02002,10,-0.019653199,197.8320007,1.384199977,-97.19130802,49.37397891
430,1,236,2,0,4275.049805,15,0,-1,0,-97.40695952,49.37661278
431,0,238,2,0,3183.780029,15,0,-1,0,-97.25659161,49.37444241
432,0,239,2,0,5258.370117,15,0,-1,0,-97.22561151,49.37397093
433,1,232,1,0,3249.530029,15,-0.00424967,76.39779663,3.853869915,-97.39044351,49.3761141
434,1,236,2,0,4140.950195,15,0,-1,0,-97.40532449,49.3760505
435,1,241,2,0,2800.909912,15,0,-1,0,-97.3830163,49.37574056
436,1,238,2,0,2127.830078,15,0,-1,0,-97.37268856,49.37559561
437,0,236,2,0,7916.970215,15,0,-1,0,-97.17895631,49.37270546
438,1,229,1,0.816435993,45,18,0.0160667,167.4069977,1.707229972,-97.32064726,49.3745813
439,1,236,2,0,4059.73999,15,0,-1,0,-97.40451572,49.37549961
440,1,241,2,0,2722.040039,15,0,-1,0,-97.38220779,49.37518951
441,0,238,2,0,5993,15,0,-1,0,-97.21492079,49.37245694
442,1,235,2,0,3715.48999,15,0.023687501,136.4490051,1.749629974,-97.39957589,49.37489158
443,1,234,2,0,3332.399902,15,-0.053192101,36.60089874,5.272220135,-97.39337929,49.37480561
444,0,237,2,0,12062.2998,15,0,-1,0,-97.51939048,49.37621863
445,0,238,2,0,13691.90039,15,0,-1,0,-97.54212144,49.3762377
446,1,239,1,0,3003.110107,10,-0.195016995,272.3399963,6.221030235,-97.38843968,49.3741971
447,0,239,2,0,1779.069946,15,-0.0451557,27.90740013,0.652710021,-97.28269071,49.3726742
448,1,235,2,0,3750.929932,15,0.0392198,209.0529938,1.664450049,-97.40084147,49.37409949
449,0,236,2,0,7214.279785,15,0,-1,0,-97.45166234,49.3745216
450,0,238,2,0,3825.060059,15,0,-1,0,-97.24883909,49.3716265
451,1,240,2,0,2337.070068,15,0.0189858,36.36169815,0.804352999,-97.37772579,49.37323762
452,1,239,2,0,1871.76001,15,0,-1,0,-97.37070329,49.37313884
453,0,236,2,0,7215.779785,15,0.029852601,94.13760376,0.422913998,-97.19391486,49.37051135
454,0,235,2,0,9464.549805,15,0,-1,0,-97.15633008,49.36991787
455,0,237,2,0,11773.2998,15,0,-1,0,-97.51571284,49.37482214
456,0,237,2,0,9905.94043,15,0,-1,0,-97.48968594,49.37448498
457,0,239,2,0,1686.079956,15,-0.0136924,167.1369934,0.868296981,-97.28809804,49.37167495
458,0,237,2,0,7655.160156,15,0,-1,0,-97.45830594,49.37353095
459,0,234,2,0.868165016,377.9890137,5,-0.0920026,196.7830048,1.505259991,-97.33272726,49.37178764
460,0,237,2,0,6184.279785,15,-0.020530401,88.18119812,0.733601987,-97.21460545,49.36975336
461,0,237,2,0,11251.59961,15,0,-1,0,-97.50872231,49.3736527
462,0,238,2,0,1442.72998,15,0.068092898,85.44819641,0.771432996,-97.29846176,49.37074851
463,0,236,2,0,7201.419922,13,0,-1,0,-97.19602936,49.36919502
464,0,237,2,0,9733.639648,15,0,-1,0,-97.48766172,49.37310919
465,1,241,2,0.291572988,761.7579956,15,0.030123699,136.7810059,0.746798992,-97.35506912,49.37102831
466,0,242,2,0.551029027,360.9360046,15,0,-1,0,-97.34763396,49.37092225
467,0,240,2,0,1718.859985,17,0,-1,0,-97.36994849,49.37096925
468,1,242,2,0.340869993,695.0360107,15,-0.066145197,115.5540009,0.476101011,-97.35425199,49.37074681
469,0,237,2,0,10313.90039,15,0,-1,0,-97.49594864,49.37240772
470,0,236,2,0,7089.700195,15,0,-1,0,-97.4509209,49.37181301
471,1,236,2,0,3376.669922,15,-0.028865,242.5579987,1.465469956,-97.39764191,49.37081678
472,0,235,2,0,10476.2998,17,0,-1,0,-97.14280237,49.36700254
473,1,242,2,0,2199.790039,15,0,-1,0,-97.37906265,49.37028783
474,1,241,2,0.363932997,705.3189697,15,-0.072208598,206.7299957,1.384529948,-97.35510513,49.36994935
475,0,237,2,0,6752.350098,15,0,-1,0,-97.20723971,49.36775024
476,0,239,2,0,14715.7002,15,0,-1,0,-97.55711325,49.37237786
477,0,236,2,0,4794.629883,15,-0.111753002,161.1150055,1.956799984,-97.4187261,49.37056743
478,1,235,2,0,3160.800049,10,0.0902775,180,3.134569883,-97.39476798,49.37023716
479,0,236,2,0,6566.009766,15,0,-1,0,-97.44393243,49.37063967
480,0,237,2,0,5066.779785,15,0,-1,0,-97.23286572,49.36760518
481,0,237,2,0,6734.77002,15,0.0381472,8.564599991,0.539973974,-97.20808533,49.36722361
482,1,229,1,0.797308028,15,15,0,-1,0,-97.33614108,49.36859842
483,0,236,2,0,6519.240234,15,0,-1,0,-97.4435449,49.36982485
484,1,241,2,0,2109.98999,15,-0.076782197,126.6230011,1.01801002,-97.379107,49.36893912
485,0,230,1,0.710681021,73.71320343,15,0.153174996,255.746994,2.976510048,-97.32582425,49.36817956
486,1,229,1,0.758949995,63.59030151,15,0.0415411,174.151001,0.687709987,-97.32872465,49.36795167
487,0,236,2,0,7665.5,15,0,-1,0,-97.19201794,49.36589388
488,0,236,2,0,5536.830078,15,-0.095511898,-0.492713988,0.984053016,-97.42993073,49.36910098
489,0,238,2,0,1029.109985,15,0.041574799,26.84620094,0.229062006,-97.30684328,49.36736331
490,1,229,1,0.880168974,107.1399994,17,0,-1,0,-97.33906873,49.36756106
491,1,238,2,0,2927.540039,15,-0.0252547,-0.906545997,0.139144003,-97.39277301,49.3680505
492,1,238,2,0,2860.679932,15,0,-1,0,-97.39195571,49.36776926
493,1,242,2,0,1404.160034,15,-0.0352768,136.6549988,0.939731002,-97.36799927,49.36743347
494,1,236,2,0,1884.689941,15,0.0350857,176.1360016,5.39662981,-97.37709502,49.36729168
495,0,236,2,0,8585.80957,15,0,-1,0,-97.17720036,49.36431175
496,1,235,2,0,3464.030029,15,0.0500555,273.4530029,1.24890995,-97.40106026,49.36735585
497,1,234,1,0,1768.410034,15,0.090117097,206.2230072,5.343770027,-97.37545176,49.36699872
498,1,230,1,0.971313,247.8399963,15,-0.108833,178.9960022,0.797035992,-97.34240929,49.36652954
499,0,237,2,0,3451.27002,15,-0.0566626,18.0807991,0.31219101,-97.26104595,49.36533394
500,1,241,2,0,1378.939941,15,0.031003799,138.9859924,1.337640047,-97.36885212,49.3666359
501,1,241,2,0.424207002,865.7219849,15,0.070840299,29.9442997,1.041030049,-97.35976545,49.3665073
502,0,238,2,0,2249.550049,15,0,-1,0,-97.28459646,49.36541603
503,1,235,1,0,7341.189941,10,-0.0139829,281.3080139,1.801579952,-97.20117259,49.36414764
504,0,237,2,0,5348.310059,15,0,-1,0,-97.23091684,49.36433692
505,1,236,2,0,3294.639893,15,0,-1,0,-97.39902132,49.36651802
506,1,233,1,0.927534997,285,15,0.044613399,329.2539978,1.354590058,-97.33293711,49.3655837
507,0,238,2,0,2011.72998,15,0,-1,0,-97.28791923,49.36492556
508,0,237,2,0,12077.5,15,0.033915602,42.20539856,1.014219999,-97.52129397,49.36787719
509,0,236,2,0,8816.570313,15,0.037262399,-0.419544995,0.864239991,-97.47627818,49.36702263
510,1,237,2,0,2989.899902,15,-0.0053189,199.6130066,0.966871023,-97.39490853,49.36592124
511,1,234,2,0.639319003,525.4290161,15,0.0195006,121.1029968,1.778540015,-97.35525814,49.36536377
512,0,238,2,0.0166246,969.4849854,15,0,-1,0,-97.31189196,49.36473848
513,1,232,1,1.152060032,375.6000061,15,0.0132547,249.9250031,0.897583008,-97.33502952,49.36480425
514,0,238,2,0.0134722,946.1900024,15,0,-1,0,-97.3110752,49.36445667
515,0,235,2,0,3525.830078,15,0.040906001,82.7385025,1.191329956,-97.40277362,49.36549047
516,1,236,2,0,3379.860107,15,0,35.14250183,0.084200703,-97.40070848,49.36546191
517,1,235,2,0,3431.399902,15,0.0309678,200.7310028,0.949616015,-97.40154328,49.36520359
518,1,234,1,0,7476.129883,7,0.08963,268.9949951,1.278660059,-97.20041557,49.36224675
519,0,238,2,0,13535,15,0,-1,0,-97.54157455,49.36678555
520,0,238,2,0,13415.2002,15,0,-1,0,-97.53992229,49.36676469
521,0,236,2,0.952664971,465.4840088,15,0.052085601,300.6960144,2.122200012,-97.33257883,49.36395932
522,0,238,2,0,1461.329956,15,0,-1,0,-97.29540922,49.36341706
523,0,237,2,0,7599.350098,15,-0.090836003,243.5079956,1.32652998,-97.19877359,49.3619513
524,1,229,1,0,1536.380005,17,0,-1,0,-97.37430161,49.36428388
525,1,230,1,1.130310059,266.3930054,15,-0.017958,119.1740036,0.456438005,-97.343739,49.36384992
526,1,232,1,1.190459967,429.2730103,15,-0.038530301,187.3659973,0.867865026,-97.34043497,49.36380253
527,0,238,3,0.0152908,825.2730103,5,0,-1,0,-97.31152515,49.36338377
528,0,233,2,0,3795.530029,15,0.0208221,193.8639984,1.630310059,-97.40693879,49.36446849
529,1,237,2,0,2739.5,15,-0.050951499,115.0930023,0.971701026,-97.3920701,49.36426258
530,0,237,2,0,11852.59961,15,0,-1,0,-97.51846733,49.36568208
531,1,236,2,0,3024.610107,15,0,-1,0,-97.39620905,49.36405022
532,0,238,2,0,3488.399902,15,0,-1,0,-97.26487687,49.36215308
533,0,239,2,0,14847.7998,15,0,-1,0,-97.55978113,49.3659344
534,0,238,2,0,13948.59961,15,0,-1,0,-97.5473893,49.36577932
535,0,236,2,0,4943.430176,15,0,-1,0,-97.42306398,49.3641499
536,1,237,2,0,2783.820068,15,-0.0912036,179.5090027,1.190930009,-97.39291372,49.36373458
537,1,236,2,0,3041.820068,15,0,-1,0,-97.39663961,49.36351646
538,0,239,2,0,14635.5,15,0,-1,0,-97.55690549,49.3653588
539,1,229,1,0,1390.640015,17,0,-1,0,-97.37310708,49.36291773
540,1,231,1,1.171440005,149.2460022,15,-0.048419699,273.6210022,1.006309986,-97.34378431,49.36250123
541,1,238,2,0,1889.459961,15,-0.0103417,6.543859959,0.101677999,-97.38054999,49.36275239
542,1,229,1,0,1490.599976,18,0,-1,0,-97.37476798,49.36267123
543,1,231,1,1.255910039,209.4649963,15,0.045853902,273.42099,0.980017006,-97.3425544,49.36221373
544,0,238,2,0,5048.27002,15,0,-1,0,-97.23889844,49.36068063
545,0,237,2,0,8669.160156,15,0,-1,0,-97.47472611,49.36376377
546,0,236,2,0,3411.139893,15,0.078971602,27.57159996,0.464924008,-97.402035,49.36278159
547,1,236,2,0,2789.310059,15,-0.0445695,48.25839996,0.218555003,-97.3933619,49.36266134
548,1,233,1,1.404260039,343.446991,15,-0.140481994,227.3939972,0.902307987,-97.34049853,49.36191436
549,0,238,2,0,5294.189941,15,0,-1,0,-97.23519151,49.36035421
550,0,238,2,0,13343.09961,15,0,-1,0,-97.5391681,49.36432638
551,0,238,2,0,12592.5,15,0,-1,0,-97.52885005,49.36392565
552,1,236,2,0,3876.23999,15,0,-1,0,-97.40866924,49.36206352
553,1,229,1,0.00288399,1000.73999,10,-0.0222403,38.52529907,0.225753993,-97.36819571,49.36149915
554,1,236,2,0,2707.120117,15,-0.075260699,53.66529846,1.756760001,-97.39257987,49.36130113
555,1,237,2,0,2912.129883,15,-0.081617802,55.8771019,0.919345975,-97.39547959,49.36107156
556,0,237,2,0,9859.129883,15,0,-1,0,-97.49130515,49.36209232
557,1,237,2,0,2729.959961,15,0.00741813,80.93650055,0.704639971,-97.39301044,49.36076738
558,1,233,1,1.101510048,143.095993,15,0.00466811,16.8647995,0.808224976,-97.33601942,49.35996087
559,1,233,1,0.908756971,276.1789856,15,0.075486697,186.8829956,0.902620018,-97.33188973,49.35990134
560,0,238,2,0,12077.7002,15,0,-1,0,-97.52187691,49.36221749
561,0,237,2,0,8328.919922,15,0,-1,0,-97.47024976,49.36154568
562,1,232,2,0,2041.050049,15,0.0422059,228.3179932,3.765559912,-97.3835206,49.36036517
563,1,234,2,0,1981.530029,15,0.140856996,189.5919952,2.620729923,-97.38269464,49.36035362
564,0,238,2,0,7630.430176,15,0,-1,0,-97.20099584,49.35766797
565,0,238,2,0,12587,15,0,-1,0,-97.52890639,49.36203731
566,1,231,2,0,2335.909912,15,0.241189003,283.1589966,3.43234992,-97.38765926,49.36015312
567,1,233,2,0,2572.449951,15,0.086298101,99.33599854,2.353430033,-97.39097191,49.35992942
568,0,238,2,0.0152908,513.2979736,15,0,-1,0,-97.30631379,49.35871974
569,0,238,2,0,2019.77002,15,0,-1,0,-97.28442751,49.35839691
570,0,238,2,0,13186,15,0,-1,0,-97.53718292,49.36160263
571,1,236,2,0,2899.73999,15,-0.081413597,188.2279968,3.261830091,-97.39552348,49.35972283
572,1,237,2,0,1703.079956,15,0.057128198,150.3419952,2.898839951,-97.37900441,49.35949231
573,1,229,1,0.992242992,15,11,0,-1,0,-97.35298731,49.35912446
574,0,238,2,0,7200.549805,15,0,-1,0,-97.20804492,49.35696787
575,0,237,2,0,8836.040039,15,0,-1,0,-97.47730426,49.36055938
576,0,237,2,0,6569.160156,15,0.0504697,20.64039993,0.677525997,-97.2179647,49.3568514
577,0,236,2,0,7545.75,17,0,-1,0,-97.4595537,49.36005428
578,1,232,2,0,2926.919922,15,0.201146007,145.8760071,2.080559969,-97.39595401,49.35918907
579,1,237,2,0,1698.319946,15,0.098881498,118.1610031,2.734810114,-97.37902215,49.35895282
580,1,234,1,0.698080003,191.5059967,15,0.0589839,140.8009949,0.413590997,-97.33111858,49.35827099
581,0,238,2,0,6556.819824,15,-0.026075801,13.92469978,0.778846979,-97.21838736,49.35658804
582,0,237,2,0,8955.330078,15,0,-1,0,-97.47897292,49.36004162
